id,student,merchant,orderTime,status,totalAmount,items
802,stu_22,茶百道,2024-10-19 21:03:00,已完成,54.0,蜜瓜冰淇淋:3;
803,stu_39,蜜雪冰城,2024-10-19 07:09:00,已完成,3.0,新鲜冰激凌:1;
804,吴十,茶百道,2024-10-20 16:58:00,已完成,76.0,超级大瓜:1;蜜瓜冰淇淋:3;
805,stu_42,茶百道,2024-10-20 11:29:00,已完成,90.0,青提茉莉:1;超级大瓜:1;蜜瓜冰淇淋:3;
806,钱七,茶百道,2024-10-20 15:22:00,已完成,32.0,青提茉莉:1;蜜瓜冰淇淋:1;
807,stu_33,奈雪的茶,2024-10-20 08:47:00,已完成,16.0,茉莉初雪奶茶:1;
808,stu_49,蜜雪冰城,2024-10-21 19:33:00,已完成,3.0,新鲜冰激凌:1;
809,stu_3,古茗,2024-10-21 16:57:00,已完成,34.0,云深幽兰:2;
810,stu_9,喜茶,2024-10-21 16:06:00,已完成,23.0,牦牛乳酥油茶:1;
811,stu_27,蜜雪冰城,2024-10-22 22:55:00,已完成,8.0,青提肉多多:1;
812,stu_35,茶百道,2024-10-22 09:27:00,已完成,14.0,青提茉莉:1;
813,赵六,喜茶,2024-10-23 16:00:00,已完成,76.0,羽衣纤体瓶:4;
814,stu_45,蜜雪冰城,2024-10-23 10:46:00,已完成,10.0,冰鲜柠檬水:2;
815,stu_18,奈雪的茶,2024-10-24 16:34:00,已完成,19.0,霸气橙子:1;
816,stu_47,瑞幸,2024-10-24 18:56:00,已完成,82.9,橙C美式:1;鲜萃轻轻茉莉:3;荔枝冰萃:1;
817,stu_18,瑞幸,2024-10-24 21:10:00,已完成,13.9,橙C美式:1;
818,stu_38,古茗,2024-10-25 09:13:00,已完成,17.0,云深幽兰:1;
819,stu_18,蜜雪冰城,2024-10-25 11:58:00,已取消,48.0,青提肉多多:4;新鲜冰激凌:1;满杯百香果:1;冰鲜柠檬水:1;
820,stu_38,蜜雪冰城,2024-10-26 14:49:00,已完成,8.0,新鲜冰激凌:1;冰鲜柠檬水:1;
821,stu_41,茶百道,2024-10-26 20:39:00,已完成,14.0,青提茉莉:1;
822,stu_40,茶百道,2024-10-26 10:20:00,已完成,14.0,青提茉莉:1;
823,stu_9,茶百道,2024-10-27 18:35:00,已完成,90.0,青提茉莉:2;超级大瓜:2;蜜瓜冰淇淋:1;
824,stu_36,蜜雪冰城,2024-10-27 13:15:00,已完成,28.0,青提肉多多:2;新鲜冰激凌:4;
825,stu_28,茶百道,2024-10-27 21:46:00,已完成,54.0,蜜瓜冰淇淋:3;
826,stu_27,古茗,2024-10-28 16:09:00,已完成,28.0,桃桃冰冰李:2;
827,stu_24,蜜雪冰城,2024-10-28 16:01:00,已完成,15.0,冰鲜柠檬水:3;
828,孙八,喜茶,2024-10-29 20:44:00,已完成,19.0,清爽芭乐提:1;
829,stu_39,喜茶,2024-10-29 18:43:00,已完成,19.0,羽衣纤体瓶:1;
830,stu_25,蜜雪冰城,2024-10-30 22:42:00,已完成,8.0,新鲜冰激凌:1;冰鲜柠檬水:1;
831,赵六,蜜雪冰城,2024-10-30 14:39:00,已完成,16.0,青提肉多多:2;
832,stu_37,奈雪的茶,2024-10-31 06:49:00,已完成,16.0,茉莉初雪奶茶:1;
833,stu_19,瑞幸,2024-10-31 21:17:00,已完成,16.0,鲜萃轻轻茉莉:1;
834,stu_8,星巴克,2024-11-01 12:00:00,已完成,174.0,抹茶星冰乐:1;焦糖玛奇朵:1;燕麦拿铁:2;比利时黑巧拿铁:1;
835,stu_34,古茗,2024-11-01 15:53:00,已完成,14.0,桃桃冰冰李:1;
836,张三,喜茶,2024-11-01 07:32:00,已完成,80.0,清爽芭乐提:1;牦牛乳酥油茶:1;羽衣纤体瓶:2;
837,stu_7,茶百道,2024-11-02 12:14:00,已完成,76.0,青提茉莉:1;超级大瓜:2;蜜瓜冰淇淋:1;
838,stu_14,茶百道,2024-11-02 11:19:00,已完成,68.0,青提茉莉:2;超级大瓜:1;蜜瓜冰淇淋:1;
839,stu_37,瑞幸,2024-11-02 13:45:00,已完成,41.7,生椰拿铁:3;
840,吴十,奈雪的茶,2024-11-03 22:27:00,已完成,19.0,霸气橙子:1;
841,stu_44,喜茶,2024-11-03 15:06:00,已完成,42.0,牦牛乳酥油茶:1;羽衣纤体瓶:1;
842,孙八,瑞幸,2024-11-03 15:57:00,已完成,75.8,鲜萃轻轻茉莉:3;生椰拿铁:2;
843,stu_28,瑞幸,2024-11-04 12:49:00,已完成,80.8,橙C美式:1;鲜萃轻轻茉莉:2;荔枝冰萃:1;生椰拿铁:1;
844,stu_28,奈雪的茶,2024-11-04 22:08:00,已完成,32.0,金色山脉珍珠奶茶:2;
845,stu_16,古茗,2024-11-05 10:51:00,已完成,28.0,云雾栀子:2;
846,stu_4,古茗,2024-11-05 17:19:00,已完成,87.0,桃桃冰冰李:1;云深幽兰:1;云雾栀子:4;
847,stu_40,奈雪的茶,2024-11-06 19:52:00,已完成,19.0,霸气橙子:1;
848,stu_24,奈雪的茶,2024-11-06 12:23:00,已完成,64.0,茉莉初雪奶茶:3;金色山脉珍珠奶茶:1;
849,stu_23,喜茶,2024-11-06 09:22:00,已完成,19.0,清爽芭乐提:1;
850,钱七,蜜雪冰城,2024-11-06 22:12:00,已完成,25.0,冰鲜柠檬水:5;
851,赵六,奈雪的茶,2024-11-07 12:02:00,已完成,118.0,茉莉初雪奶茶:3;霸气橙子:2;金色山脉珍珠奶茶:2;
852,stu_38,蜜雪冰城,2024-11-07 19:37:00,已完成,8.0,青提肉多多:1;
853,stu_14,古茗,2024-11-07 08:39:00,已取消,14.0,云雾栀子:1;
854,stu_35,茶百道,2024-11-08 20:35:00,已完成,18.0,蜜瓜冰淇淋:1;
855,stu_9,喜茶,2024-11-08 10:21:00,已完成,23.0,牦牛乳酥油茶:1;
856,stu_17,瑞幸,2024-11-09 12:47:00,已完成,34.9,荔枝冰萃:1;生椰拿铁:1;
857,stu_47,瑞幸,2024-11-09 11:13:00,已完成,29.9,鲜萃轻轻茉莉:1;生椰拿铁:1;
858,stu_48,喜茶,2024-11-09 17:15:00,已完成,101.0,清爽芭乐提:1;牦牛乳酥油茶:2;多肉桃李:1;羽衣纤体瓶:1;
859,stu_30,蜜雪冰城,2024-11-09 10:54:00,已完成,6.0,新鲜冰激凌:2;
860,stu_19,奈雪的茶,2024-11-10 22:20:00,已完成,51.0,茉莉初雪奶茶:2;霸气橙子:1;
861,stu_10,蜜雪冰城,2024-11-10 12:32:00,已完成,21.0,青提肉多多:2;冰鲜柠檬水:1;
862,stu_43,奈雪的茶,2024-11-10 15:09:00,已完成,19.0,霸气橙子:1;
863,stu_6,蜜雪冰城,2024-11-10 07:40:00,已完成,3.0,新鲜冰激凌:1;
864,stu_41,瑞幸,2024-11-11 07:46:00,已完成,16.0,鲜萃轻轻茉莉:1;
865,孙八,古茗,2024-11-11 15:17:00,已完成,31.0,桃桃冰冰李:1;云深幽兰:1;
866,stu_10,蜜雪冰城,2024-11-12 08:23:00,已完成,9.0,新鲜冰激凌:3;
867,stu_28,瑞幸,2024-11-12 12:35:00,已完成,71.9,鲜萃轻轻茉莉:1;荔枝冰萃:2;生椰拿铁:1;
868,stu_16,茶百道,2024-11-13 10:14:00,已完成,14.0,青提茉莉:1;
869,stu_5,古茗,2024-11-13 09:24:00,已完成,28.0,桃桃冰冰李:1;云雾栀子:1;
870,张三,蜜雪冰城,2024-11-14 19:00:00,已完成,3.0,新鲜冰激凌:1;
871,stu_44,奈雪的茶,2024-11-14 21:53:00,已完成,16.0,金色山脉珍珠奶茶:1;
872,stu_49,茶百道,2024-11-15 15:18:00,已完成,18.0,蜜瓜冰淇淋:1;
873,stu_9,古茗,2024-11-15 15:29:00,已完成,14.0,云雾栀子:1;
874,stu_14,蜜雪冰城,2024-11-15 14:18:00,已完成,21.0,青提肉多多:1;新鲜冰激凌:1;冰鲜柠檬水:2;
875,stu_29,喜茶,2024-11-16 15:22:00,已完成,19.0,清爽芭乐提:1;
876,李四,喜茶,2024-11-16 07:34:00,已完成,19.0,羽衣纤体瓶:1;
877,stu_9,蜜雪冰城,2024-11-16 21:23:00,已完成,3.0,新鲜冰激凌:1;
878,stu_44,喜茶,2024-11-16 10:56:00,已完成,23.0,牦牛乳酥油茶:1;
879,stu_18,瑞幸,2024-11-17 12:33:00,已完成,82.9,羽衣轻体果蔬茶:2;鲜萃轻轻茉莉:1;荔枝冰萃:1;生椰拿铁:1;
880,stu_27,蜜雪冰城,2024-11-17 12:24:00,已完成,6.0,新鲜冰激凌:2;
881,stu_30,蜜雪冰城,2024-11-17 12:50:00,已完成,16.0,青提肉多多:1;新鲜冰激凌:1;冰鲜柠檬水:1;
882,stu_3,古茗,2024-11-18 07:53:00,已完成,68.0,云深幽兰:4;
883,stu_18,蜜雪冰城,2024-11-18 08:57:00,已完成,5.0,冰鲜柠檬水:1;
884,stu_5,古茗,2024-11-18 07:10:00,已完成,17.0,云深幽兰:1;
885,stu_25,茶百道,2024-11-19 12:55:00,已完成,54.0,青提茉莉:1;超级大瓜:1;蜜瓜冰淇淋:1;
886,stu_28,瑞幸,2024-11-19 10:21:00,已完成,21.0,荔枝冰萃:1;
887,stu_15,古茗,2024-11-20 09:42:00,已完成,76.0,桃桃冰冰李:1;云深幽兰:2;云雾栀子:2;
888,stu_2,古茗,2024-11-20 08:27:00,已完成,45.0,桃桃冰冰李:1;云深幽兰:1;云雾栀子:1;
889,stu_17,蜜雪冰城,2024-11-21 10:33:00,已完成,19.0,青提肉多多:2;新鲜冰激凌:1;
890,stu_35,喜茶,2024-11-21 17:32:00,已完成,78.0,清爽芭乐提:1;牦牛乳酥油茶:1;多肉桃李:1;羽衣纤体瓶:1;
891,stu_32,古茗,2024-11-22 08:55:00,已完成,42.0,桃桃冰冰李:3;
892,stu_37,蜜雪冰城,2024-11-22 13:44:00,已取消,3.0,新鲜冰激凌:1;
893,吴十,茶百道,2024-11-23 14:27:00,已完成,14.0,青提茉莉:1;
894,stu_42,蜜雪冰城,2024-11-23 19:44:00,已完成,8.0,青提肉多多:1;
895,stu_36,蜜雪冰城,2024-11-23 09:31:00,已完成,10.0,冰鲜柠檬水:2;
896,王五,星巴克,2024-11-23 07:24:00,已完成,37.0,焦糖玛奇朵:1;
897,stu_23,瑞幸,2024-11-24 08:58:00,已完成,13.9,橙C美式:1;
898,stu_17,蜜雪冰城,2024-11-24 08:04:00,已完成,8.0,青提肉多多:1;
899,stu_5,奈雪的茶,2024-11-24 19:31:00,已完成,19.0,霸气橙子:1;
900,stu_47,瑞幸,2024-11-24 21:20:00,已完成,16.0,羽衣轻体果蔬茶:1;
901,stu_49,奈雪的茶,2024-11-25 08:21:00,已完成,48.0,茉莉初雪奶茶:2;金色山脉珍珠奶茶:1;
902,stu_7,奈雪的茶,2024-11-25 10:03:00,已取消,16.0,茉莉初雪奶茶:1;
903,stu_33,蜜雪冰城,2024-11-25 17:02:00,已完成,5.0,冰鲜柠檬水:1;
904,stu_36,瑞幸,2024-11-26 20:14:00,已完成,16.0,羽衣轻体果蔬茶:1;
905,stu_17,喜茶,2024-11-26 15:35:00,已完成,38.0,清爽芭乐提:2;
906,stu_23,茶百道,2024-11-26 18:32:00,已完成,72.0,青提茉莉:1;超级大瓜:1;蜜瓜冰淇淋:2;
907,stu_45,瑞幸,2024-11-27 12:08:00,已完成,89.7,橙C美式:2;羽衣轻体果蔬茶:1;鲜萃轻轻茉莉:2;生椰拿铁:1;
908,stu_38,奈雪的茶,2024-11-27 21:45:00,已完成,48.0,金色山脉珍珠奶茶:3;
909,stu_43,蜜雪冰城,2024-11-27 09:12:00,已完成,16.0,青提肉多多:1;新鲜冰激凌:1;冰鲜柠檬水:1;
910,stu_20,奈雪的茶,2024-11-28 16:37:00,已完成,32.0,茉莉初雪奶茶:2;
911,stu_47,古茗,2024-11-28 10:05:00,已完成,17.0,云深幽兰:1;
912,stu_2,喜茶,2024-11-29 08:17:00,已完成,46.0,牦牛乳酥油茶:2;
913,stu_41,喜茶,2024-11-29 18:00:00,已完成,61.0,清爽芭乐提:1;牦牛乳酥油茶:1;羽衣纤体瓶:1;
914,钱七,古茗,2024-11-29 21:20:00,已完成,14.0,云雾栀子:1;
915,stu_43,蜜雪冰城,2024-11-30 21:08:00,已完成,10.0,冰鲜柠檬水:2;
916,stu_14,蜜雪冰城,2024-11-30 21:56:00,已完成,16.0,满杯百香果:2;
917,stu_26,蜜雪冰城,2024-11-30 09:54:00,已完成,10.0,冰鲜柠檬水:2;
918,吴十,蜜雪冰城,2024-11-30 12:36:00,已取消,24.0,青提肉多多:1;新鲜冰激凌:1;满杯百香果:1;冰鲜柠檬水:1;
919,stu_12,古茗,2024-11-30 12:12:00,已完成,14.0,桃桃冰冰李:1;
920,stu_47,茶百道,2024-12-01 07:30:00,已完成,14.0,青提茉莉:1;
921,stu_17,蜜雪冰城,2024-12-01 22:46:00,已完成,5.0,冰鲜柠檬水:1;
922,stu_42,瑞幸,2024-12-01 07:12:00,已完成,13.9,生椰拿铁:1;
923,张三,星巴克,2024-12-02 11:03:00,已完成,148.0,焦糖玛奇朵:1;燕麦拿铁:1;比利时黑巧拿铁:2;
924,stu_15,蜜雪冰城,2024-12-02 07:10:00,已完成,32.0,青提肉多多:4;
925,stu_19,瑞幸,2024-12-03 19:55:00,已完成,16.0,鲜萃轻轻茉莉:1;
926,stu_24,古茗,2024-12-03 21:51:00,已完成,17.0,云深幽兰:1;
927,stu_13,奈雪的茶,2024-12-03 18:39:00,已完成,51.0,茉莉初雪奶茶:1;霸气橙子:1;金色山脉珍珠奶茶:1;
928,stu_47,奈雪的茶,2024-12-04 16:30:00,已完成,16.0,茉莉初雪奶茶:1;
929,stu_6,蜜雪冰城,2024-12-04 21:12:00,已完成,8.0,青提肉多多:1;
930,stu_1,奈雪的茶,2024-12-05 18:49:00,已完成,83.0,茉莉初雪奶茶:1;霸气橙子:1;金色山脉珍珠奶茶:3;
931,stu_12,瑞幸,2024-12-05 07:24:00,已完成,16.0,鲜萃轻轻茉莉:1;
932,stu_9,蜜雪冰城,2024-12-06 13:54:00,已完成,15.0,冰鲜柠檬水:3;
933,stu_43,瑞幸,2024-12-06 17:15:00,已完成,80.8,橙C美式:2;鲜萃轻轻茉莉:2;荔枝冰萃:1;
934,stu_24,茶百道,2024-12-07 11:08:00,已完成,54.0,青提茉莉:1;超级大瓜:1;蜜瓜冰淇淋:1;
935,stu_30,蜜雪冰城,2024-12-07 17:59:00,已完成,24.0,青提肉多多:1;新鲜冰激凌:1;满杯百香果:1;冰鲜柠檬水:1;
936,stu_13,蜜雪冰城,2024-12-07 17:47:00,已取消,24.0,青提肉多多:1;新鲜冰激凌:1;满杯百香果:1;冰鲜柠檬水:1;
937,stu_2,古茗,2024-12-07 07:27:00,已完成,28.0,云雾栀子:2;
938,stu_25,古茗,2024-12-07 22:43:00,已完成,14.0,云雾栀子:1;
939,stu_34,蜜雪冰城,2024-12-07 13:57:00,已完成,6.0,新鲜冰激凌:2;
940,stu_29,喜茶,2024-12-08 22:13:00,已完成,19.0,清爽芭乐提:1;
941,stu_25,茶百道,2024-12-08 06:13:00,已完成,14.0,青提茉莉:1;
942,stu_36,奈雪的茶,2024-12-08 20:42:00,已完成,19.0,霸气橙子:1;
943,stu_27,喜茶,2024-12-09 16:49:00,已完成,80.0,清爽芭乐提:3;牦牛乳酥油茶:1;
944,stu_5,奈雪的茶,2024-12-09 09:39:00,已取消,89.0,霸气橙子:3;金色山脉珍珠奶茶:2;
945,stu_32,古茗,2024-12-10 21:16:00,已完成,17.0,云深幽兰:1;
946,stu_28,蜜雪冰城,2024-12-10 15:59:00,已完成,18.0,满杯百香果:1;冰鲜柠檬水:2;
947,stu_32,蜜雪冰城,2024-12-11 19:02:00,已完成,9.0,新鲜冰激凌:3;
948,stu_45,蜜雪冰城,2024-12-11 06:52:00,已完成,8.0,青提肉多多:1;
949,stu_47,古茗,2024-12-12 10:43:00,已完成,17.0,云深幽兰:1;
950,stu_38,蜜雪冰城,2024-12-12 22:15:00,已完成,10.0,冰鲜柠檬水:2;
951,王五,蜜雪冰城,2024-12-12 11:52:00,已完成,32.0,青提肉多多:2;新鲜冰激凌:1;满杯百香果:1;冰鲜柠檬水:1;
952,stu_25,古茗,2024-12-13 12:11:00,已完成,31.0,桃桃冰冰李:1;云深幽兰:1;
953,stu_50,茶百道,2024-12-13 08:09:00,已取消,64.0,青提茉莉:3;超级大瓜:1;
954,stu_9,喜茶,2024-12-14 07:38:00,已完成,57.0,清爽芭乐提:1;羽衣纤体瓶:2;
955,周九,茶百道,2024-12-14 12:22:00,已完成,68.0,青提茉莉:2;超级大瓜:1;蜜瓜冰淇淋:1;
956,stu_21,古茗,2024-12-14 13:43:00,已完成,56.0,桃桃冰冰李:4;
957,stu_20,蜜雪冰城,2024-12-15 21:37:00,已完成,8.0,满杯百香果:1;
958,stu_39,蜜雪冰城,2024-12-15 20:27:00,已完成,15.0,冰鲜柠檬水:3;
959,stu_30,瑞幸,2024-12-15 19:59:00,已完成,21.0,荔枝冰萃:1;
960,stu_36,茶百道,2024-12-16 15:01:00,已完成,32.0,青提茉莉:1;蜜瓜冰淇淋:1;
961,stu_3,星巴克,2024-12-16 08:59:00,已完成,212.0,抹茶星冰乐:1;焦糖玛奇朵:3;燕麦拿铁:1;白桃气泡美式:1;
962,stu_3,古茗,2024-12-16 21:06:00,已完成,73.0,云深幽兰:1;云雾栀子:4;
963,stu_21,喜茶,2024-12-16 07:10:00,已完成,19.0,羽衣纤体瓶:1;
964,stu_7,茶百道,2024-12-17 11:01:00,已完成,54.0,青提茉莉:1;超级大瓜:1;蜜瓜冰淇淋:1;
965,stu_7,蜜雪冰城,2024-12-17 15:53:00,已完成,43.0,青提肉多多:1;新鲜冰激凌:4;满杯百香果:1;冰鲜柠檬水:3;
966,stu_47,茶百道,2024-12-18 15:56:00,已完成,14.0,青提茉莉:1;
967,stu_28,茶百道,2024-12-18 14:49:00,已完成,108.0,青提茉莉:3;超级大瓜:3;
968,stu_31,星巴克,2024-12-19 16:44:00,已完成,111.0,焦糖玛奇朵:3;
969,stu_34,蜜雪冰城,2024-12-19 13:38:00,已完成,28.0,青提肉多多:1;冰鲜柠檬水:4;
970,stu_37,茶百道,2024-12-20 20:40:00,已完成,22.0,超级大瓜:1;
971,stu_26,古茗,2024-12-20 17:16:00,已完成,45.0,桃桃冰冰李:2;云深幽兰:1;
972,stu_48,瑞幸,2024-12-21 13:04:00,已完成,101.0,羽衣轻体果蔬茶:3;鲜萃轻轻茉莉:2;荔枝冰萃:1;
973,stu_49,瑞幸,2024-12-21 08:00:00,已完成,76.9,荔枝冰萃:3;生椰拿铁:1;
974,stu_41,蜜雪冰城,2024-12-21 20:04:00,已完成,16.0,青提肉多多:2;
975,stu_15,蜜雪冰城,2024-12-22 18:52:00,已完成,48.0,青提肉多多:4;新鲜冰激凌:1;满杯百香果:1;冰鲜柠檬水:1;
976,stu_41,蜜雪冰城,2024-12-22 09:38:00,已完成,3.0,新鲜冰激凌:1;
977,stu_28,蜜雪冰城,2024-12-22 08:14:00,已完成,16.0,新鲜冰激凌:1;满杯百香果:1;冰鲜柠檬水:1;
978,stu_44,茶百道,2024-12-22 15:16:00,已完成,14.0,青提茉莉:1;
979,stu_41,茶百道,2024-12-23 18:13:00,已完成,122.0,青提茉莉:3;超级大瓜:2;蜜瓜冰淇淋:2;
980,stu_15,蜜雪冰城,2024-12-23 15:11:00,已完成,5.0,冰鲜柠檬水:1;
981,钱七,蜜雪冰城,2024-12-24 14:55:00,已完成,27.0,青提肉多多:3;新鲜冰激凌:1;
982,stu_45,古茗,2024-12-24 06:15:00,已完成,14.0,云雾栀子:1;
983,stu_16,瑞幸,2024-12-25 17:05:00,已完成,121.7,橙C美式:2;羽衣轻体果蔬茶:3;鲜萃轻轻茉莉:2;生椰拿铁:1;
984,stu_36,茶百道,2024-12-25 13:48:00,已完成,14.0,青提茉莉:1;
985,stu_24,茶百道,2024-12-26 10:34:00,已取消,44.0,超级大瓜:2;
986,孙八,茶百道,2024-12-26 17:33:00,已取消,76.0,青提茉莉:1;超级大瓜:2;蜜瓜冰淇淋:1;
987,stu_42,蜜雪冰城,2024-12-26 11:10:00,已完成,43.0,青提肉多多:4;新鲜冰激凌:1;满杯百香果:1;
988,stu_24,蜜雪冰城,2024-12-27 19:40:00,已完成,18.0,青提肉多多:1;冰鲜柠檬水:2;
989,stu_1,喜茶,2024-12-27 10:22:00,已完成,57.0,清爽芭乐提:1;羽衣纤体瓶:2;
990,stu_21,蜜雪冰城,2024-12-28 09:05:00,已完成,37.0,青提肉多多:2;满杯百香果:2;冰鲜柠檬水:1;
991,stu_42,瑞幸,2024-12-28 20:19:00,已完成,16.0,鲜萃轻轻茉莉:1;
992,stu_20,蜜雪冰城,2024-12-28 16:30:00,已完成,5.0,冰鲜柠檬水:1;
993,stu_10,蜜雪冰城,2024-12-29 17:21:00,已取消,32.0,青提肉多多:2;新鲜冰激凌:1;满杯百香果:1;冰鲜柠檬水:1;
994,stu_19,奈雪的茶,2024-12-29 21:03:00,已完成,70.0,茉莉初雪奶茶:2;霸气橙子:2;
995,stu_14,茶百道,2024-12-29 15:14:00,已完成,22.0,超级大瓜:1;
996,赵六,茶百道,2024-12-30 21:07:00,已完成,14.0,青提茉莉:1;
997,吴十,星巴克,2024-12-30 20:22:00,已完成,36.0,白桃气泡美式:1;
998,stu_5,蜜雪冰城,2024-12-31 14:31:00,已完成,3.0,新鲜冰激凌:1;
999,stu_13,蜜雪冰城,2024-12-31 13:24:00,已完成,5.0,冰鲜柠檬水:1;
1000,周九,茶百道,2024-12-31 07:28:00,已完成,14.0,青提茉莉:1;
